queue_order,diversity,job_duration_s,slow_reconfig_s,fast_reconfig_s,window_size,static_makespan_s,per_job_makespan_s,stratocs_makespan_s,oracle_makespan_s,static_speedup,per_job_speedup,oracle_loss_pct,reconfig_fraction,slow_reconfig_reduction_pct,retained_improvement_pct,verdict
clustered,low,3600,5,0.01,10,72000.0,70004.1585,70028.409,69903.95850000001,1.0281541595497337,0.9996537048271368,0.17803069049371345,0.00014565517260287892,90.0,94.54922528967127,drop
random_avg,low,3600,5,0.01,10,72000.0,70004.1585,70028.409,69903.95850000001,1.0281541595497337,0.9996537048271368,0.1780306904937179,0.00014565517260287892,90.0,94.54922528967114,drop
clustered,low,3600,5,0.01,20,72000.0,70004.1585,70023.409,69903.95850000001,1.0282275745815233,0.9997250847927156,0.1708780197333004,7.426088038644334e-05,95.0,94.54922528967127,drop
random_avg,low,3600,5,0.01,20,72000.0,70004.1585,70023.40899999999,69903.95850000001,1.0282275745815235,0.9997250847927157,0.1708780197332871,7.426088038644336e-05,95.0,94.54922528967168,drop
clustered,low,3600,30,0,2,72000.0,70503.95850000001,70247.901,69903.95850000001,1.0249416562638647,1.0036450555298444,0.4920214926025901,0.0042705902344327695,50.0,97.90354818833548,drop
random_avg,low,3600,30,0,2,72000.0,70503.95850000001,70262.60519999999,69903.95850000001,1.0247271920308862,1.0034350475106548,0.5130563528816312,0.004269696633462026,50.0,97.20202581866872,drop
clustered,low,3600,30,0,5,72000.0,70503.95850000001,70096.251,69903.95850000001,1.0271590701762352,1.0058163952306094,0.2750809884392913,0.0017119317836270587,80.0,96.5509986324223,conditional
random_avg,low,3600,30,0,5,72000.0,70503.95850000001,70129.7859,69903.95850000001,1.0266679340117602,1.005335464067304,0.3230538081759704,0.0017111132233529338,80.0,94.95108279106125,conditional
clustered,low,3600,30,0,10,72000.0,70503.95850000001,70078.209,69903.95850000001,1.027423517630138,1.0060753479016566,0.24927129126741665,0.0008561862646917817,90.0,94.54922528967127,conditional
random_avg,low,3600,30,0,10,72000.0,70503.95850000001,70078.209,69903.95850000001,1.027423517630138,1.0060753479016566,0.2492712912674211,0.0008561862646917817,90.0,94.54922528967114,conditional
clustered,low,3600,30,0,20,72000.0,70503.95850000001,70048.209,69903.95850000001,1.0278635389521522,1.006506226304801,0.20635526670496063,0.0004282764745633967,95.0,94.54922528967127,conditional
random_avg,low,3600,30,0,20,72000.0,70503.95850000001,70048.20899999999,69903.95850000001,1.0278635389521524,1.0065062263048012,0.2063552667049473,0.00042827647456339683,95.0,94.54922528967168,conditional
clustered,low,3600,30,0.001,2,72000.0,70503.97850000001,70247.921,69903.95850000001,1.0249413644568925,1.0036450544920754,0.49205010328563503,0.004270873724504957,50.0,97.90354818833548,drop
random_avg,low,3600,30,0.001,2,72000.0,70503.97850000001,70262.6252,69903.95850000001,1.024726900346011,1.0034350465328725,0.5130849635646761,0.004269980064469587,50.0,97.20202581866872,drop
clustered,low,3600,30,0.001,5,72000.0,70503.97850000001,70096.27100000001,69903.95850000001,1.0271587771052755,1.0058163935710647,0.27510959912233623,0.0017122166170579884,80.0,96.5509986324223,conditional
random_avg,low,3600,30,0.001,5,72000.0,70503.97850000001,70129.8059,69903.95850000001,1.0266676412209876,1.0053354625456976,0.32308241885901534,0.0017113979208242072,80.0,94.95108279106125,conditional
clustered,low,3600,30,0.001,10,72000.0,70503.97850000001,70078.229,69903.95850000001,1.0274232244082537,1.0060753461677807,0.2492999019504616,0.0008564714156803248,90.0,94.54922528967127,conditional
random_avg,low,3600,30,0.001,10,72000.0,70503.97850000001,70078.229,69903.95850000001,1.0274232244082537,1.0060753461677807,0.24929990195046603,0.0008564714156803248,90.0,94.54922528967114,conditional
clustered,low,3600,30,0.001,20,72000.0,70503.97850000001,70048.229,69903.95850000001,1.0278632454790542,1.0065062244471592,0.20638387738800557,0.0004285618698511278,95.0,94.54922528967127,conditional
random_avg,low,3600,30,0.001,20,72000.0,70503.97850000001,70048.22899999999,69903.95850000001,1.0278632454790542,1.0065062244471594,0.20638387738799224,0.0004285618698511279,95.0,94.54922528967168,conditional
clustered,low,3600,30,0.01,2,72000.0,70504.1585,70248.101,69903.95850000001,1.0249387382016206,1.0036450451521814,0.49230759943299507,0.004273425127890646,50.0,97.90354818833548,drop
random_avg,low,3600,30,0.01,2,72000.0,70504.1585,70262.80519999999,69903.95850000001,1.024724275189608,1.0034350377328576,0.5133424597120406,0.004272530936276672,50.0,97.20202581866872,drop
clustered,low,3600,30,0.01,5,72000.0,70504.1585,70096.451,69903.95850000001,1.0271561394741653,1.0058163786352037,0.2753670952697185,0.0017147801106221483,80.0,96.5509986324223,conditional
random_avg,low,3600,30,0.01,5,72000.0,70504.1585,70129.9859,69903.95850000001,1.0266650061115492,1.0053354488512798,0.3233399150063754,0.0017139601907584477,80.0,94.95108279106125,conditional
clustered,low,3600,30,0.01,10,72000.0,70504.1585,70078.409,69903.95850000001,1.027420585418827,1.0060753305629413,0.24955739809784383,0.0008590377672529637,90.0,94.54922528967127,conditional
random_avg,low,3600,30,0.01,10,72000.0,70504.1585,70078.409,69903.95850000001,1.027420585418827,1.0060753305629413,0.24955739809784827,0.0008590377672529637,90.0,94.54922528967114,conditional
clustered,low,3600,30,0.01,20,72000.0,70504.1585,70048.409,69903.95850000001,1.0278606042287128,1.0065062077284297,0.2066413735353656,0.0004311304201070434,95.0,94.54922528967127,conditional
random_avg,low,3600,30,0.01,20,72000.0,70504.1585,70048.40899999999,69903.95850000001,1.027860604228713,1.00650620772843,0.20664137353535228,0.0004311304201070435,95.0,94.54922528967168,conditional
clustered,low,3600,120,0,2,72000.0,72303.95850000001,71147.901,69903.95850000001,1.0119764460795548,1.0162486522265781,1.779502229476737,0.016866274101325913,50.0,97.90354818833548,drop
random_avg,low,3600,120,0,2,72000.0,72303.95850000001,71162.60519999999,69903.95850000001,1.0117673724205716,1.0160386959326535,1.8005370897557826,0.01686278954034286,50.0,97.20202581866872,drop
clustered,low,3600,120,0,5,72000.0,72303.95850000001,70456.251,69903.95850000001,1.0219107457193541,1.026224890961059,0.7900732831889634,0.006812738304795694,80.0,96.5509986324223,conditional
random_avg,low,3600,120,0,5,72000.0,72303.95850000001,70489.7859,69903.95850000001,1.0214246143448515,1.0257367073120647,0.8380461029256203,0.006809497428965677,80.0,94.95108279106125,conditional
clustered,low,3600,120,0,10,72000.0,72303.95850000001,70258.209,69903.95850000001,1.0247912809733024,1.0291175868146596,0.5067674386422638,0.0034159709365776743,90.0,94.54922528967127,conditional
random_avg,low,3600,120,0,10,72000.0,72303.95850000001,70258.209,69903.95850000001,1.0247912809733024,1.0291175868146596,0.5067674386422683,0.0034159709365776743,90.0,94.54922528967114,conditional
clustered,low,3600,120,0,20,72000.0,72303.95850000001,70138.209,69903.95850000001,1.0265446042398945,1.0308783119911147,0.3351033403923731,0.0017109076737331574,95.0,94.54922528967127,conditional
random_avg,low,3600,120,0,20,72000.0,72303.95850000001,70138.20899999999,69903.95850000001,1.0265446042398947,1.030878311991115,0.3351033403923598,0.0017109076737331576,95.0,94.54922528967168,conditional
clustered,low,3600,120,0.001,2,72000.0,72303.97850000001,71147.921,69903.95850000001,1.0119761616084326,1.0162486476590091,1.779530840159782,0.01686655046462988,50.0,97.90354818833548,drop
random_avg,low,3600,120,0.001,2,72000.0,72303.97850000001,71162.6252,69903.95850000001,1.0117670880669722,1.0160386914250272,1.8005657004388276,0.016863065847529553,50.0,97.20202581866872,drop
clustered,low,3600,120,0.001,5,72000.0,72303.97850000001,70456.27100000001,69903.95850000001,1.0219104556356664,1.0262248835167562,0.7901018938720084,0.006813020234919897,80.0,96.5509986324223,conditional
random_avg,low,3600,120,0.001,5,72000.0,72303.97850000001,70489.8059,69903.95850000001,1.0214243245370789,1.0257367000098052,0.8380747136086741,0.006809779225892897,80.0,94.95108279106125,conditional
clustered,low,3600,120,0.001,10,72000.0,72303.97850000001,70258.229,69903.95850000001,1.0247909892519493,1.0291175785259261,0.5067960493253088,0.0034162546283368457,90.0,94.54922528967127,conditional
random_avg,low,3600,120,0.001,10,72000.0,72303.97850000001,70258.229,69903.95850000001,1.0247909892519493,1.0291175785259261,0.5067960493253132,0.0034162546283368457,90.0,94.54922528967114,conditional
clustered,low,3600,120,0.001,20,72000.0,72303.97850000001,70138.229,69903.95850000001,1.026544311519471,1.030878303186127,0.33513195107541804,0.0017111923370634293,95.0,94.54922528967127,conditional
random_avg,low,3600,120,0.001,20,72000.0,72303.97850000001,70138.22899999999,69903.95850000001,1.0265443115194712,1.0308783031861273,0.3351319510754047,0.0017111923370634295,95.0,94.54922528967168,conditional
clustered,low,3600,120,0.01,2,72000.0,72304.1585,71148.101,69903.95850000001,1.0119736013755307,1.0162486065510028,1.779788336307142,0.01686903772737378,50.0,97.90354818833548,drop
random_avg,low,3600,120,0.01,2,72000.0,72304.1585,71162.80519999999,69903.95850000001,1.0117645288917703,1.0160386508565056,1.8008231965861876,0.016865552605220872,50.0,97.20202581866872,drop
clustered,low,3600,120,0.01,5,72000.0,72304.1585,70456.451,69903.95850000001,1.0219078448898882,1.0262248165182206,0.7903593900193684,0.006815557598835059,80.0,96.5509986324223,conditional
random_avg,low,3600,120,0.01,5,72000.0,72304.1585,70489.9859,69903.95850000001,1.0214217162745263,1.0257366342896581,0.8383322097560475,0.006812315391042049,80.0,94.95108279106125,conditional
clustered,low,3600,120,0.01,10,72000.0,72304.1585,70258.409,69903.95850000001,1.0247883637672468,1.029117503927537,0.5070535454726688,0.0034188078469012868,90.0,94.54922528967127,conditional
random_avg,low,3600,120,0.01,10,72000.0,72304.1585,70258.409,69903.95850000001,1.0247883637672468,1.029117503927537,0.5070535454726732,0.0034188078469012868,90.0,94.54922528967114,conditional
clustered,low,3600,120,0.01,20,72000.0,72304.1585,70138.409,69903.95850000001,1.0265416770431732,1.0308782239414642,0.3353894472227781,0.0017137542997304087,95.0,94.54922528967127,conditional
random_avg,low,3600,120,0.01,20,72000.0,72304.1585,70138.40899999999,69903.95850000001,1.0265416770431735,1.0308782239414644,0.33538944722276476,0.0017137542997304092,95.0,94.54922528967168,conditional
clustered,low,43200,1,0,2,864000.0,838867.5020000001,839384.812,838847.5020000001,1.0293252720898647,0.9993837034068233,0.0640533587712655,1.1913486945484546e-05,50.0,97.90354818833524,drop
random_avg,low,43200,1,0,2,864000.0,838867.5020000001,839561.2624,838847.5020000001,1.0291089697561335,0.9991736929920385,0.08508821905032882,1.1910983446251544e-05,50.0,97.20202581866835,drop
clustered,low,43200,1,0,5,864000.0,838867.5020000001,839719.0119999999,838847.5020000001,1.028915610642385,0.9989859584124793,0.10389373490675702,4.763498197418449e-06,80.0,96.55099863242299,drop
random_avg,low,43200,1,0,5,864000.0,838867.5020000001,840121.4308,838847.5020000001,1.0284227937235233,0.9985074768179553,0.15186655464342724,4.761216637608904e-06,80.0,94.95108279106154,drop
clustered,low,43200,1,0,10,864000.0,838867.5020000001,840220.5080000001,838847.5020000001,1.028301489637051,0.998389701290176,0.16367766450118282,2.380327522307989e-06,90.0,94.5492252896708,drop
random_avg,low,43200,1,0,10,864000.0,838867.5020000001,840220.5079999999,838847.5020000001,1.0283014896370515,0.9983897012901762,0.16367766450115173,2.3803275223079892e-06,90.0,94.54922528967145,drop
clustered,low,43200,1,0,20,864000.0,838867.5020000001,840219.508,838847.5020000001,1.0283027134856764,0.9983908895388324,0.1635584533218104,1.1901651776454588e-06,95.0,94.54922528967127,drop
random_avg,low,43200,1,0,20,864000.0,838867.5020000001,840219.5080000001,838847.5020000001,1.0283027134856761,0.9983908895388321,0.1635584533218415,1.1901651776454586e-06,95.0,94.54922528967053,drop
clustered,low,43200,1,0.001,2,864000.0,838867.5220000001,839384.832,838847.5020000001,1.029325247564159,0.9993837034215077,0.06405574299486183,1.1937313634945454e-05,50.0,97.90354818833524,drop
random_avg,low,43200,1,0.001,2,864000.0,838867.5220000001,839561.2824,838847.5020000001,1.0291089452407334,0.9991736930117221,0.08509060327391182,1.1934805128833506e-05,50.0,97.20202581866835,drop
clustered,low,43200,1,0.001,5,864000.0,838867.5220000001,839719.0319999999,838847.5020000001,1.0289155861361972,0.9989859584366313,0.10389611913033114,4.787315574383695e-06,80.0,96.55099863242299,drop
random_avg,low,43200,1,0.001,5,864000.0,838867.5220000001,840121.4508,838847.5020000001,1.0284227692408046,0.9985074768534857,0.15186893886702357,4.785022606884298e-06,80.0,94.95108279106154,drop
clustered,low,43200,1,0.001,10,864000.0,838867.5220000001,840220.5280000002,838847.5020000001,1.0283014651601083,0.9983897013285064,0.16368004872475694,2.404130740304883e-06,90.0,94.5492252896708,drop
random_avg,low,43200,1,0.001,10,864000.0,838867.5220000001,840220.5279999999,838847.5020000001,1.0283014651601086,0.9983897013285066,0.16368004872474362,2.4041307403048837e-06,90.0,94.54922528967145,drop
clustered,low,43200,1,0.001,20,864000.0,838867.5220000001,840219.528,838847.5020000001,1.0283026890086753,0.9983908895771345,0.16356083754540673,1.2139684523019084e-06,95.0,94.54922528967127,drop
random_avg,low,43200,1,0.001,20,864000.0,838867.5220000001,840219.5280000002,838847.5020000001,1.028302689008675,0.9983908895771343,0.16356083754543338,1.2139684523019082e-06,95.0,94.54922528967053,drop
clustered,low,43200,1,0.01,2,864000.0,838867.702,839385.012,838847.5020000001,1.0293250268328593,0.999383703553668,0.06407720100713998,1.2151753788999033e-05,50.0,97.90354818833524,drop
random_avg,low,43200,1,0.01,2,864000.0,838867.702,839561.4624,838847.5020000001,1.0291087246021864,0.999173693188874,0.08511206128618998,1.2149200220998035e-05,50.0,97.20202581866835,drop
clustered,low,43200,1,0.01,5,864000.0,838867.702,839719.2119999998,838847.5020000001,1.0289153655805605,0.9989859586539985,0.1039175771426093,5.001671916016614e-06,80.0,96.55099863242299,drop
random_avg,low,43200,1,0.01,5,864000.0,838867.702,840121.6307999999,838847.5020000001,1.0284225488963876,0.9985074771732586,0.15189039687930173,4.99927627935744e-06,80.0,94.95108279106154,drop
clustered,low,43200,1,0.01,10,864000.0,838867.702,840220.7080000001,838847.5020000001,1.0283012448676758,0.9983897016734797,0.1637015067370351,2.618359651283434e-06,90.0,94.5492252896708,drop
random_avg,low,43200,1,0.01,10,864000.0,838867.702,840220.7079999999,838847.5020000001,1.028301244867676,0.99838970167348,0.16370150673702177,2.6183596512834346e-06,90.0,94.54922528967145,drop
clustered,low,43200,1,0.01,20,864000.0,838867.702,840219.708,838847.5020000001,1.0283024687157183,0.9983908899218537,0.1635822955576849,1.4281978732162754e-06,95.0,94.54922528967127,drop
random_avg,low,43200,1,0.01,20,864000.0,838867.702,840219.7080000001,838847.5020000001,1.0283024687157183,0.9983908899218534,0.16358229555771153,1.4281978732162752e-06,95.0,94.54922528967053,drop
clustered,low,43200,5,0,2,864000.0,838947.5020000001,839424.812,838847.5020000001,1.02927622301448,0.9994313844513808,0.06882180594487419,5.956459623926389e-05,50.0,97.90354818833524,drop
random_avg,low,43200,5,0,2,864000.0,838947.5020000001,839601.2624,838847.5020000001,1.0290599412909665,0.9992213740212071,0.08985666622393751,5.955207993581981e-05,50.0,97.20202581866835,drop
clustered,low,43200,5,0,5,864000.0,838947.5020000001,839735.0119999999,838847.5020000001,1.028896006065304,0.99906219225262,0.10580111377618273,2.3817037177437594e-05,80.0,96.55099863242299,drop
random_avg,low,43200,5,0,5,864000.0,838947.5020000001,840137.4308,838847.5020000001,1.0284032079210126,0.9985836832570835,0.15377393351287516,2.38056298129864e-05,80.0,94.95108279106154,drop
clustered,low,43200,5,0,10,864000.0,838947.5020000001,840228.5080000001,838847.5020000001,1.0282916989529232,0.9984754075970962,0.16463135393589567,1.1901524293436611e-05,90.0,94.5492252896708,drop
random_avg,low,43200,5,0,10,864000.0,838947.5020000001,840228.5079999999,838847.5020000001,1.0282916989529236,0.9984754075970963,0.1646313539358779,1.1901524293436614e-05,90.0,94.54922528967145,drop
clustered,low,43200,5,0,20,864000.0,838947.5020000001,840223.508,838847.5020000001,1.0282978181086548,0.9984813493221141,0.16403529803918904,5.95079755849916e-06,95.0,94.54922528967127,drop
random_avg,low,43200,5,0,20,864000.0,838947.5020000001,840223.5080000001,838847.5020000001,1.0282978181086548,0.9984813493221137,0.16403529803920236,5.9507975584991596e-06,95.0,94.54922528967053,drop
clustered,low,43200,5,0.001,2,864000.0,838947.5220000001,839424.832,838847.5020000001,1.0292761984911116,0.9994313844649285,0.06882419016847052,5.9588420658015514e-05,50.0,97.90354818833524,drop
random_avg,low,43200,5,0.001,2,864000.0,838947.5220000001,839601.2824,838847.5020000001,1.0290599167779022,0.999221374039754,0.08985905044752052,5.957589934864662e-05,50.0,97.20202581866835,drop
clustered,low,43200,5,0.001,5,864000.0,838947.5220000001,839735.0319999999,838847.5020000001,1.0288959815600502,0.9990621922749559,0.10580349799977906,2.3840853646796532e-05,80.0,96.55099863242299,drop
random_avg,low,43200,5,0.001,5,864000.0,838947.5220000001,840137.4508,838847.5020000001,1.0284031834392262,0.998583683290799,0.1537763177364715,2.382943487552466e-05,80.0,94.95108279106154,drop
clustered,low,43200,5,0.001,10,864000.0,838947.5220000001,840228.5280000002,838847.5020000001,1.0282916744764465,0.998475407633386,0.164633738159492,1.1925327058164344e-05,90.0,94.5492252896708,drop
