Total batches,143051.1474609375,Explicit schedule unit,one optimization step,DP overlap mode,lump
Event,Type,start time,end time,duration,Bytes to be transferred,Collective type,Parallelism,Locality,Degree,Lane,Step,Layer index,First layer,Last layer,Layer count,Bucket id,Unit kind,Ready time,Raw comm duration,Raw reconf duration,Hidden comm duration,Exposed comm duration,Hidden reconf duration,Exposed reconf duration,Stage index,Microbatch index,Scheduler explicit,Event provenance,Ordering source,topology_signature,Topology candidate tag,previous_event_type,previous_topology_signature,gap_from_previous_s
FWD_PP_WAIT_FOR_STAGE,Wait,47.007417578802034,47.00741757880204,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_7_QUEUE,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,58,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=7|microbatch=58|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_STAGE_COMPUTE,Compute,47.00741757880204,47.730604402371,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,58,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=58|phase=fwd_compute,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_RECV,Comm,47.730330355551324,47.73036950509699,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,47.730330355551324,NONE,NONE,NONE,NONE,NONE,NONE,1,65,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=65|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681967624356
FWD_PP_SEND,Comm,47.730330355551324,47.73036950509699,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,47.730330355551324,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,65,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=65|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.730330355551324,48.45351717912028,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,66,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=66|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,47.73036950509699,47.730369505096995,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_1_QUEUE,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,65,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=1|microbatch=65|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,47.730369505096995,47.73040865464266,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,47.730369505096995,NONE,NONE,NONE,NONE,NONE,NONE,2,64,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=64|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,47.730369505096995,47.73040865464266,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,12,23,12,NONE,NONE,47.730369505096995,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,1,64,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=64|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.730369505096995,48.453556328665954,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,65,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=65|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,47.73040865464266,47.73044780418832,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,36,47,12,NONE,NONE,47.73040865464266,NONE,NONE,NONE,NONE,NONE,NONE,3,63,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=63|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,47.73040865464266,47.73044780418832,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,24,35,12,NONE,NONE,47.73040865464266,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,2,63,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=63|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.73040865464266,48.45359547821162,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,64,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=64|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,47.73044780418832,47.73044780418833,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_3_QUEUE,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,63,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=3|microbatch=63|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,47.73044780418833,47.730486953733994,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,48,59,12,NONE,NONE,47.73044780418833,NONE,NONE,NONE,NONE,NONE,NONE,4,62,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=62|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,47.73044780418833,47.730486953733994,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,36,47,12,NONE,NONE,47.73044780418833,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,3,62,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=62|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.73044780418833,48.45363462775729,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,63,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=63|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,47.730486953733994,47.73052610327966,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,60,71,12,NONE,NONE,47.730486953733994,NONE,NONE,NONE,NONE,NONE,NONE,5,61,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=61|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,47.730486953733994,47.73052610327966,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,48,59,12,NONE,NONE,47.730486953733994,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,4,61,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=61|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.730486953733994,48.45367377730295,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,62,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=62|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,47.73052610327966,47.730526103279665,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_5_QUEUE,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,61,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=5|microbatch=61|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,47.730526103279665,47.73056525282533,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,72,83,12,NONE,NONE,47.730526103279665,NONE,NONE,NONE,NONE,NONE,NONE,6,60,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=60|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,47.730526103279665,47.73056525282533,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,60,71,12,NONE,NONE,47.730526103279665,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,5,60,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=60|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.730526103279665,48.453712926848624,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,61,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=61|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,47.73056525282533,47.73060440237099,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,84,95,12,NONE,NONE,47.73056525282533,NONE,NONE,NONE,NONE,NONE,NONE,7,59,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=59|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,47.73056525282533,47.73060440237099,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,72,83,12,NONE,NONE,47.73056525282533,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,6,59,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=59|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,47.73056525282533,48.45375207639429,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,60,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=60|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,47.73060440237099,47.730604402371,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_7_QUEUE,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,59,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=7|microbatch=59|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_STAGE_COMPUTE,Compute,47.730604402371,48.45379122593996,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,59,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=59|phase=fwd_compute,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_RECV,Comm,48.45351717912028,48.45355632866595,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,48.45351717912028,NONE,NONE,NONE,NONE,NONE,NONE,1,66,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=66|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681967624356
FWD_PP_SEND,Comm,48.45351717912028,48.45355632866595,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,48.45351717912028,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,66,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=66|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.45351717912028,49.17670400268924,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,67,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=67|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,48.45355632866595,48.453556328665954,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_1_QUEUE,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,66,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=1|microbatch=66|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,48.453556328665954,48.45359547821162,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,48.453556328665954,NONE,NONE,NONE,NONE,NONE,NONE,2,65,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=65|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,48.453556328665954,48.45359547821162,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,12,23,12,NONE,NONE,48.453556328665954,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,1,65,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=65|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.453556328665954,49.17674315223491,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,66,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=66|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,48.45359547821162,48.45363462775728,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,36,47,12,NONE,NONE,48.45359547821162,NONE,NONE,NONE,NONE,NONE,NONE,3,64,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=64|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,48.45359547821162,48.45363462775728,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,24,35,12,NONE,NONE,48.45359547821162,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,2,64,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=64|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.45359547821162,49.17678230178058,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,65,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=65|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,48.45363462775728,48.45363462775729,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_3_QUEUE,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,64,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=3|microbatch=64|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,48.45363462775729,48.45367377730295,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,48,59,12,NONE,NONE,48.45363462775729,NONE,NONE,NONE,NONE,NONE,NONE,4,63,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=63|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,48.45363462775729,48.45367377730295,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,36,47,12,NONE,NONE,48.45363462775729,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,3,63,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=63|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.45363462775729,49.17682145132625,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,64,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=64|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,48.45367377730295,48.45371292684862,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,60,71,12,NONE,NONE,48.45367377730295,NONE,NONE,NONE,NONE,NONE,NONE,5,62,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=62|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,48.45367377730295,48.45371292684862,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,48,59,12,NONE,NONE,48.45367377730295,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,4,62,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=62|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.45367377730295,49.17686060087191,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,63,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=63|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,48.45371292684862,48.453712926848624,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_5_QUEUE,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,62,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=5|microbatch=62|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,48.453712926848624,48.45375207639429,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,72,83,12,NONE,NONE,48.453712926848624,NONE,NONE,NONE,NONE,NONE,NONE,6,61,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=61|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,48.453712926848624,48.45375207639429,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,60,71,12,NONE,NONE,48.453712926848624,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,5,61,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=61|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.453712926848624,49.17689975041758,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,62,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=62|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_RECV,Comm,48.45375207639429,48.45379122593995,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,84,95,12,NONE,NONE,48.45375207639429,NONE,NONE,NONE,NONE,NONE,NONE,7,60,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=60|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,48.45375207639429,48.45379122593995,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,72,83,12,NONE,NONE,48.45375207639429,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,6,60,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=60|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,48.45375207639429,49.17693889996325,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,61,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=61|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,48.45379122593995,48.45379122593996,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_7_QUEUE,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,60,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=7|microbatch=60|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_STAGE_COMPUTE,Compute,48.45379122593996,49.17697804950892,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,60,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=60|phase=fwd_compute,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_RECV,Comm,49.17670400268924,49.176743152234906,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,49.17670400268924,NONE,NONE,NONE,NONE,NONE,NONE,1,67,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=67|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681967624356
FWD_PP_SEND,Comm,49.17670400268924,49.176743152234906,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,49.17670400268924,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,67,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=67|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
FWD_PP_STAGE_COMPUTE,Compute,49.17670400268924,49.8998908262582,0.7231868235689589,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,68,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=68|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954566397455e-05
FWD_PP_WAIT_FOR_STAGE,Wait,49.176743152234906,49.17674315223491,7.105427357601002e-15,NONE,NONE,PP,NONE,0,PP_STAGE_1_QUEUE,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,67,yes,scheduler_explicit,phase5b_pp_idle_scheduler,none,stage=1|microbatch=67|phase=fwd|reason=stage_busy_after_activation_ready,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,49.17674315223491,49.17678230178058,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,49.17674315223491,NONE,NONE,NONE,NONE,NONE,NONE,2,66,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=66|phase=fwd|direction=send_recv,FWD_PP_WAIT_FOR_STAGE,none,0.0
FWD_PP_SEND,Comm,49.17674315223491,49.17678230178058,3.914954566397455e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,12,23,12,NONE,NONE,49.17674315223491,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,1,66,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=66|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954566397455e-05
